date,ticker,n_comments,sentiment,users_holding,users_holding_lead,users_holding_lag,percent_change
2020-05-12,DDOG,85,none,7939,7814,7105,0.09978888106966921
2020-05-12,SPY,26,low,87539,88517,87170,0.015452563955489218
2020-05-12,W,26,low,7884,7642,7745,-0.013298902517753342
2020-05-12,SPY,28,low,87539,88517,87170,0.015452563955489218
2020-05-12,SDC,442,high,51171,50779,49822,0.019208381839348032
2020-05-12,SNAP,442,high,291567,292931,292246,0.002343915742217151
2020-05-12,MTCH,442,high,9180,9203,9186,0.0018506422817330392
2020-05-12,RCL,442,high,219813,222311,218230,0.018700453649818982
2020-05-12,AMZN,69,low,145649,153312,144813,0.058689482297860085
2020-05-12,W,69,low,7884,7642,7745,-0.013298902517753342
2020-05-12,NET,34,low,14246,14232,14004,0.016281062553556103
2020-05-12,V,197,high,88037,88233,87554,0.007755213925120463
2020-05-12,SPY,197,high,87539,88517,87170,0.015452563955489218
2020-05-12,W,197,high,7884,7642,7745,-0.013298902517753342
2020-05-12,GLD,2,low,19871,20293,19840,0.022832661290322687
2020-05-12,UBER,19,none,225397,226238,221198,0.022785016139386327
2020-05-12,BA,35,low,285087,287777,284997,0.009754488643740178
2020-05-12,UAL,35,low,257834,266204,254523,0.0458936913363428
2020-05-12,DAL,35,low,475352,488839,470603,0.03875028420983284
2020-05-12,LUV,35,low,147123,150554,145286,0.03625951571383346
2020-05-12,AAL,35,low,510930,518276,508462,0.01930134405324302
2020-05-12,TWLO,32,low,29682,29387,29810,-0.014189869171418956
2020-05-12,OKTA,32,low,18779,18824,18557,0.014388101525030894
2020-05-12,DHT,22,low,12399,12289,12517,-0.018215227290884428
2020-05-12,GRUB,18,low,14928,14492,11781,0.23011628893981828
2020-05-12,UBER,18,low,225397,226238,221198,0.022785016139386327
2020-05-12,PFE,7,none,77980,79195,77746,0.018637614796902735
2020-05-12,MRNA,7,none,140915,141281,139237,0.014680006032879112
2020-05-12,X,10,low,27182,27224,27137,0.0032059549692302625
2020-05-12,TWTR,76,low,208077,209010,207818,0.005735788045308832
2020-05-12,HPQ,76,low,12465,12615,12450,0.013253012048192847
2020-05-12,ACB,32,low,433488,433471,441372,-0.017900999610306
2020-05-12,CGC,32,low,221583,222515,221507,0.004550646254971591
2020-05-12,SDC,34,low,51171,50779,49822,0.019208381839348032
2020-05-12,D,7,low,4549,4565,4547,0.003958654057620414
2020-05-12,C,7,low,29407,30178,28981,0.041302922604465
2020-05-12,TGT,31,high,31962,31943,31961,-5.631863834048012e-4
2020-05-12,AM,31,high,7138,7676,6924,0.10860774119006344
2020-05-12,SPY,146,low,87539,88517,87170,0.015452563955489218
2020-05-14,JD,141,low,34015,34971,32928,0.06204446064139946
2020-05-14,SPY,141,low,88517,89088,88040,0.011903680145388451
2020-05-14,DDOG,141,low,7814,8405,7759,0.08325815182368856
2020-05-14,AM,14,low,7676,8326,7566,0.10044937879989435
2020-05-14,DOCU,14,low,17604,18277,17558,0.040949994304590565
2020-05-14,ENPH,56,low,36554,36360,36564,-0.0055792582868394724
2020-05-14,C,56,low,30178,30600,29822,0.026088122862316432
2020-05-14,SEDG,56,low,11311,11239,11283,-0.0038996720730302137
2020-05-14,SE,56,low,8386,9029,8323,0.08482518322720178
2020-05-14,SPR,31,low,8413,8041,8334,-0.035157187425005954
2020-05-14,MDT,25,high,10072,10013,9983,0.003005108684764002
2020-05-14,HD,101,low,21496,24266,21264,0.14117757712565848
2020-05-14,DG,33,low,6395,6604,6370,0.03673469387755102
2020-05-14,WMT,33,low,58652,62641,58201,0.07628734901462164
2020-05-14,LOW,32,low,15029,15941,14948,0.06643029167781633
2020-05-13,TQQQ,262,low,22494,22429,22160,0.01213898916967504
2020-05-13,CSCO,61,low,61684,61208,60836,0.006114800447103663
2020-05-13,HD,48,low,21264,21756,21218,0.02535582995569796
2020-05-13,WORK,48,low,79054,79589,79248,0.004302947708459515
2020-05-13,TLRY,29,low,102071,102726,102480,0.0024004683840750385
2020-05-13,ACB,29,low,429129,449263,433488,0.036390857417045064
2020-05-13,PCG,129,low,46663,46986,46821,0.003524059716793815
2020-05-13,DKNG,34,low,48502,52369,46653,0.12252159561014286
2020-05-13,W,63,low,7792,7494,7884,-0.04946727549467278
2020-05-13,CHWY,63,low,20796,20767,20952,-0.008829705994654491
2020-05-13,RVLV,63,low,12124,12328,12161,0.013732423320450549
2020-05-13,OSTK,63,low,14937,14637,14569,0.004667444574095736
2020-05-13,LOW,235,low,14948,15149,14938,0.014125050207524525
2020-05-13,BE,235,low,8286,8236,8307,-0.008547008547008517
2020-05-13,SHOP,235,low,40266,40602,40032,0.014238609112709799
2020-05-13,CHGG,235,low,10489,10743,10224,0.05076291079812201
2020-05-15,TTWO,41,low,9571,9783,9517,0.02794998423873074
2020-05-15,ATVI,41,low,62399,62577,62315,0.004204445157666603
2020-05-15,SPY,141,low,88918,89088,88517,0.006450738276263301
2020-05-15,QQQ,141,low,28787,28849,28598,0.008776837541086824
2020-05-15,MSFT,141,low,435090,434422,434025,9.14693854040749e-4
2020-05-15,UVXY,141,low,9698,9817,9770,0.004810644831115596
2020-05-15,TSLA,141,low,217799,219414,216318,0.014312262502427009
2020-05-15,V,141,low,88370,88183,88233,-5.666814003830734e-4
2020-05-15,X,141,low,27294,27344,27224,0.004407875404055295
2020-05-15,X,23,low,27294,27344,27224,0.004407875404055295
2020-05-15,SPY,329,low,88918,89088,88517,0.006450738276263301
2020-05-15,REAL,329,low,9469,9566,9489,0.008114659078933606
2020-05-15,GLD,329,low,20466,20634,20293,0.01680382397871183
2020-05-15,GOLD,31,low,30357,30512,30376,0.004477218856992371
2020-05-15,SLV,31,low,13733,14056,13588,0.03444215484250801
2020-05-15,GLD,31,low,20466,20634,20293,0.01680382397871183
2020-05-15,DOW,31,low,16847,16607,16834,-0.01348461447071403
2020-05-15,FDX,39,low,15487,16510,15309,0.07845058462342402
2020-05-15,WMT,39,low,59241,62641,58652,0.06801132101207119
2020-05-14,PM,23,none,8678,8892,8593,0.03479576399394846
2020-05-14,WFC,23,none,70150,71080,68954,0.03083214896887787
2020-05-14,JPM,23,none,73607,73920,72564,0.01868695220770622
2020-05-14,GS,23,none,10080,10012,9990,0.0022022022022021304
2020-05-14,HD,103,low,21496,24266,21264,0.14117757712565848
2020-05-14,LOW,103,low,15029,15941,14948,0.06643029167781633
2020-05-14,SQ,27,high,85832,85975,86107,-0.0015329764130674883
2020-05-14,KR,27,high,21878,22259,21678,0.026801365439616198
2020-05-14,M,21,low,50586,50494,50122,0.00742189058696785
2020-05-14,TTWO,21,low,9517,9783,9522,0.027410207939508435
2020-05-14,BILI,21,low,30688,31758,30664,0.0356770153926429
2020-05-14,DKNG,62,low,50204,58052,48502,0.19689909694445595
2020-05-14,ZM,79,high,65567,66198,65400,0.012201834862385352
2020-05-14,NET,79,high,14232,14443,14202,0.016969440923813472
2020-05-14,NFLX,79,high,112668,114298,111000,0.029711711711711608
2020-05-14,FSLY,79,high,17532,20468,17482,0.17080425580597192
2020-05-14,MSFT,79,high,434025,434422,431878,0.005890552424527407
2020-05-14,PTON,79,high,61310,63597,60559,0.050165953863174684
2020-05-14,TWTR,79,high,209010,209900,208587,0.006294735530018691
2020-05-14,TWLO,79,high,29387,29995,29259,0.02515465326907962
2020-05-14,WORK,79,high,79320,80002,79054,0.011991803071318419
2020-05-14,CHGG,79,high,10559,10679,10489,0.018114214891791436
2020-05-14,SNAP,35,low,292931,294874,291766,0.01065237210641401
2020-05-14,FB,35,low,194076,196508,193804,0.013952240407834715
2020-05-14,GLD,35,low,20293,20634,20002,0.03159684031596832
2020-05-14,MSFT,3,low,434025,434422,431878,0.005890552424527407
2020-05-14,DKNG,141,low,50204,58052,48502,0.19689909694445595
2020-05-14,NFLX,6,low,112668,114298,111000,0.029711711711711608
2020-05-14,UBER,6,low,226238,224668,226108,-0.006368637996001958
2020-05-14,INSG,17,low,45976,46110,46039,0.0015421707682616859
2020-05-14,SPY,16,low,88517,89088,88040,0.011903680145388451
2020-05-14,AM,21,low,7676,8326,7566,0.10044937879989435
2020-05-14,BCRX,21,low,19329,19141,19125,8.366013071894329e-4
2020-05-14,SPY,151,low,88517,89088,88040,0.011903680145388451
2020-05-14,AAL,151,low,518276,520269,514910,0.010407644054300835
2020-05-14,MS,12,low,8244,8246,8163,0.010167830454489879
2020-05-14,IQ,12,low,29276,29874,29295,0.019764464925755343
2020-05-16,SRNE,108,low,51217,92525,51223,0.8063174745719697
2020-05-16,GDX,51,low,11255,11502,11260,0.021492007104795707
2020-05-16,SQQQ,51,low,16095,16185,16090,0.005904288377874378
2020-05-16,PM,54,low,8764,8892,8765,0.014489446662863559
2020-05-16,USO,54,low,163869,165262,163853,0.008599171208339085
2020-05-15,HPQ,18,low,12686,12702,12615,0.006896551724137945
2020-05-15,IBM,18,low,20731,20734,20613,0.005870081987095599
2020-05-15,MSFT,18,low,435090,434422,434025,9.14693854040749e-4
2020-05-15,MRVL,18,low,19812,19879,19734,0.007347724739029005
2020-05-15,WORK,18,low,79589,80002,79320,0.008598083711548243
2020-05-15,T,18,low,174471,175204,172936,0.013114678262478696
2020-05-15,BA,34,low,289849,288012,287777,8.166045236415176e-4
2020-05-15,RTX,34,low,39006,39672,38054,0.04251852630472497
2020-05-15,SPCE,34,low,107587,108407,106406,0.01880533052647415
2020-05-15,LMT,34,low,14069,14135,13947,0.013479601347960113
2020-05-15,HON,34,low,12680,12592,12560,0.002547770700636942
2020-05-15,X,34,low,27294,27344,27224,0.004407875404055295
2020-05-15,AMZN,34,low,156505,159516,153312,0.04046649968691307
2020-05-15,EBAY,28,high,9783,9831,9772,0.0060376586164552215
2020-05-15,SPY,4,low,88918,89088,88517,0.006450738276263301
2020-05-15,SPXS,4,low,18348,19283,18645,0.034218289085545806
2020-05-15,GLD,4,low,20466,20634,20293,0.01680382397871183
2020-05-15,DKNG,27,low,52369,58052,50204,0.15632220540195996
2020-05-15,SPY,3,low,88918,89088,88517,0.006450738276263301
2020-05-15,ALLY,3,low,16990,16799,17025,-0.013274596182085152
2020-05-15,OXY,17,high,76275,75608,76063,-0.005981883438728408
2020-05-15,GILD,60,none,108764,104563,109634,-0.04625389933779667
2020-05-15,TWTR,49,low,209705,209900,209010,0.0042581694655758895
2020-05-15,MARK,49,low,37646,37436,37437,-2.671154205735604e-5
2020-05-15,WMT,49,low,59241,62641,58652,0.06801132101207119
2020-05-15,NDAQ,49,low,9957,9955,9924,0.003123740427247057
2020-05-15,MU,3,low,51188,50891,50797,0.0018505029824595898
2020-05-15,AAPL,10,low,364849,366340,361576,0.013175653251322084
2020-05-15,NVAX,19,low,56684,61296,57557,0.06496169015063336
2020-05-15,GDX,9,low,11260,11502,11035,0.0423198912550975
2020-05-15,MARK,22,none,37646,37436,37437,-2.671154205735604e-5
2020-05-15,MSFT,22,none,435090,434422,434025,9.14693854040749e-4
2020-05-15,GM,37,low,132065,130941,131967,-0.007774670940462358
2020-05-15,DOCU,89,low,17849,18277,17604,0.038229947739150116
2020-05-15,TTWO,89,low,9571,9783,9517,0.02794998423873074
2020-05-15,FB,89,low,195704,196508,194076,0.012531173354768166
2020-05-15,LOW,89,low,15149,15941,15029,0.060682680151706636
2020-05-15,NVDA,89,low,96664,99005,96537,0.025565327283839423
2020-05-15,EVRI,16,high,39323,38918,39155,-0.0060528668113906114
2020-05-15,PCG,2986,low,46986,47036,46549,0.010462093707705789
2020-05-15,PG,2986,low,24366,24430,24268,0.006675457392451012
2020-05-15,JD,23,low,34341,34971,34015,0.028105247684844903
2020-05-15,CRSP,29,low,30409,30315,30394,-0.002599197209975701
2020-05-15,SPY,93,high,88918,89088,88517,0.006450738276263301
2020-05-15,AM,93,high,7844,8326,7676,0.08467952058363726
2020-05-17,MSFT,128,low,435045,436150,435090,0.0024362775517710045
2020-05-17,UAA,34,high,32113,32778,32109,0.02083527982808553
2020-05-17,SDC,34,high,50677,50909,50611,0.005888048052794748
2020-05-17,SPY,34,high,88904,89606,88918,0.007737465979891667
2020-05-17,AM,34,high,7845,8631,7844,0.10033146353901068
2020-05-17,DOW,34,high,16846,16692,16847,-0.00920045111889356
2020-05-17,NVAX,34,high,56679,61021,56684,0.07651189048055884
2020-05-17,PM,34,high,8764,9020,8765,0.0290929834569309
2020-05-17,ACB,34,high,449255,471907,449263,0.050402548173341666
2020-05-17,DKNG,34,high,52367,59870,52369,0.14323359239244593
2020-05-17,DG,116,low,6458,6661,6457,0.0315936193278612
2020-05-17,NET,116,low,14279,14535,14286,0.017429651406971836
2020-05-17,ATVI,116,low,62400,62434,62399,5.609064247824591e-4
2020-05-17,PTON,116,low,61947,64310,61953,0.038044969573709064
2020-05-17,CHGG,116,low,10738,10549,10743,-0.01805827050172204
2020-05-17,MA,88,low,33678,33672,33678,-1.7815784785324418e-4
2020-05-17,MFA,61,low,145995,146572,145970,0.004124135096252646
2020-05-17,OKTA,61,low,18984,19259,18985,0.014432446668422472
2020-05-16,HTZ,51,low,39690,40749,39651,0.027691609291064623
2020-05-18,AM,17,low,8326,8871,7844,0.13092809790923
2020-05-18,MSFT,119,high,434422,437097,435090,0.004612838723022872
2020-05-17,SBUX,225,low,194932,195169,194942,0.001164448913010041
2020-05-17,PM,225,low,8764,9020,8765,0.0290929834569309
2020-05-17,INTC,181,low,59237,58829,59236,-0.006870821797555493
2020-05-17,BE,22,low,8236,8171,8236,-0.007892180670228233
2020-05-17,ZM,107,low,65278,65645,65294,0.005375685361595162
2020-05-17,AAPL,71,none,364812,368350,364849,0.00959575057078399
2020-05-17,SPY,71,none,88904,89606,88918,0.007737465979891667
2020-05-17,V,71,none,88357,88649,88370,0.0031571800384746496
2020-05-17,CCL,71,none,445795,445471,445779,-6.909253239834046e-4
2020-05-17,DHT,170,low,12376,12461,12366,0.007682354843926875
2020-05-17,FRO,170,low,10431,10607,10423,0.017653266813777213
2020-05-17,NAT,170,low,44001,44376,43908,0.010658649904345507
2020-05-17,NAT,133,low,44001,44376,43908,0.010658649904345507
2020-05-17,AAL,24,low,521167,523101,521123,0.003795649011845592
2020-05-19,AM,16,low,8631,9070,8326,0.08935863559932744
2020-05-19,WORK,16,low,80177,80339,80002,0.004212394690132681
2020-05-19,FDX,64,high,16905,17060,16510,0.0333131435493641
2020-05-19,TWTR,64,high,209973,210405,209900,0.0024059075750357817
2020-05-19,C,64,high,30651,31022,30600,0.013790849673202654
2020-05-19,LOW,64,high,16605,17054,15941,0.06981996110658062
2020-05-19,VBIV,20,high,32244,36083,28632,0.26023330539256784
2020-05-19,SPY,20,low,89606,90448,89088,0.015265804597701216
2020-05-19,MA,69,low,33672,34105,33498,0.018120484805062897
2020-05-19,HPQ,69,low,12902,12904,12702,0.015903007400409397
2020-05-19,SPY,52,none,89606,90448,89088,0.015265804597701216
2020-05-19,GOOG,9,low,29362,29913,29138,0.026597570183265917
2020-05-19,BAC,9,low,309033,309132,307698,0.004660413782344941
2020-05-19,BA,9,low,288332,289037,288012,0.0035588794911323163
2020-05-19,EBAY,9,low,9906,9974,9831,0.014545824432916188
2020-05-19,WFC,9,low,72725,73956,71080,0.040461451885199784
2020-05-19,GM,9,low,132011,132358,130941,0.010821667774035593
2020-05-19,UAL,9,low,276091,282434,270483,0.04418392283433703
2020-05-19,LOW,9,low,16605,17054,15941,0.06981996110658062
2020-05-19,PK,9,low,20536,20884,20445,0.02147224260210323
2020-05-19,QCOM,9,low,34822,35414,34806,0.01746825260012641
2020-05-19,SQ,9,low,85370,85417,85975,-0.006490258796161719
2020-05-19,GS,9,low,10018,10032,10012,0.0019976028765480436
2020-05-19,AMC,9,low,128220,127461,128242,-0.00609004850205086
2020-05-19,MO,9,low,23676,24367,23504,0.03671715452688895
2020-05-19,AM,9,low,8631,9070,8326,0.08935863559932744
2020-05-19,FB,9,low,197475,206553,196508,0.0511175117552467
2020-05-19,PCG,9,low,47048,47073,47036,7.866315162854409e-4
2020-05-19,DIS,9,low,546142,550256,544445,0.010673254415046518
2020-05-19,SBUX,9,low,195169,196417,194136,0.011749495199241844
2020-05-19,CMG,9,low,6075,6357,5940,0.07020202020202015
2020-05-19,MGM,9,low,134127,141563,130384,0.08573904773591856
2020-05-19,PTON,9,low,64310,64410,63597,0.012783621868956097
2020-05-19,TWTR,9,low,209973,210405,209900,0.0024059075750357817
2020-05-19,GLD,9,low,20873,21111,20634,0.023117185228264114
2020-05-19,CZR,9,low,23936,24731,23728,0.04227073499662848
2020-05-19,PG,9,low,24894,25243,24430,0.03327875562832583
2020-05-19,AMZN,9,low,162438,172614,159516,0.08211088542842093
2020-05-19,HLT,9,low,10145,10178,10142,0.0035495957404851897
2020-05-19,SPY,9,low,89606,90448,89088,0.015265804597701216
2020-05-19,NDAQ,9,low,10062,10146,9955,0.01918633852335505
2020-05-19,FANG,9,low,26401,26584,26340,0.009263477600607528
2020-05-19,ATVI,9,low,62434,62767,62577,0.0030362593285073736
2020-05-19,ELY,9,low,12211,12376,12132,0.020112100230794683
2020-05-19,CCL,9,low,445471,447926,444394,0.007947902086886893
2020-05-19,JPM,9,low,74301,75086,73920,0.01577380952380958
2020-05-19,GOOGL,9,low,63991,65082,63181,0.03008815941501397
2020-05-19,C,9,low,30651,31022,30600,0.013790849673202654
2020-05-19,BLMN,9,low,11436,11394,11644,-0.021470285125386512
2020-05-19,NFLX,9,low,114841,120656,114298,0.05562652014908398
2020-05-19,HTZ,9,low,42573,43779,40749,0.07435765294853858
2020-05-19,MSFT,9,low,436150,439546,434422,0.011794982758700057
2020-05-19,AXP,9,low,26928,27158,26946,0.007867587025903733
2020-05-19,PSX,9,low,17551,17791,17446,0.019775306660552605
2020-05-19,TSLA,9,low,221081,222521,219414,0.01416044555042073
2020-05-19,BABA,9,low,185678,190253,183306,0.03789837757629311
2020-05-19,OXY,9,low,76289,77415,75608,0.023899587345254547
2020-05-19,CODX,9,low,34488,32882,34675,-0.051708723864455686
2020-05-19,GE,77,low,759972,766518,753201,0.017680539457594957
2020-05-19,ABT,2,low,32136,31874,32332,-0.014165532599282438
2020-05-19,FB,303,low,197475,206553,196508,0.0511175117552467
2020-05-19,SPY,21,low,89606,90448,89088,0.015265804597701216
2020-05-19,GOOG,17,none,29362,29913,29138,0.026597570183265917
2020-05-19,DAL,17,none,508189,518982,499355,0.03930470306695644
2020-05-19,DOW,17,none,16692,16717,16607,0.006623712892154021
2020-05-19,CMG,17,none,6075,6357,5940,0.07020202020202015
2020-05-19,MGM,17,none,134127,141563,130384,0.08573904773591856
2020-05-19,WORK,17,none,80177,80339,80002,0.004212394690132681
2020-05-19,AMZN,17,none,162438,172614,159516,0.08211088542842093
2020-05-19,ATVI,17,none,62434,62767,62577,0.0030362593285073736
2020-05-19,LULU,17,none,16139,16477,16105,0.023098416640794817
2020-05-19,SHOP,17,none,41724,42740,41891,0.020266883101382138
2020-05-19,MRNA,17,none,189787,193937,170564,0.13703360615370186
2020-05-19,PLAY,17,none,69318,71133,68679,0.0357314462936269
2020-05-19,XOM,17,none,158599,159893,157507,0.015148533081069449
2020-05-19,PENN,17,none,106875,112989,104228,0.08405610776374872
2020-05-19,OKTA,17,none,19259,19606,19222,0.019977109561960305
2020-05-19,CRM,17,none,47500,48055,47551,0.010599146179891106
2020-05-19,AUY,17,none,58563,59465,58482,0.016808590677473312
2020-05-19,HTZ,17,none,42573,43779,40749,0.07435765294853858
2020-05-19,NVDA,17,none,100868,107233,99005,0.08310691379223267
2020-05-19,TSLA,17,none,221081,222521,219414,0.01416044555042073
2020-05-19,BYND,17,none,76629,77478,77356,0.001577123946429504
2020-05-19,PCG,17,none,47048,47073,47036,7.866315162854409e-4
2020-05-19,SPG,17,none,20994,21716,20859,0.041085382808380144
2020-05-19,HUYA,17,none,13709,15871,12746,0.24517495684920765
2020-05-19,BAC,17,none,309033,309132,307698,0.004660413782344941
2020-05-19,MARK,17,none,37308,38528,37436,0.02916978309648477
2020-05-19,TQQQ,17,none,21877,22288,21909,0.017298826966086978
2020-05-19,UAL,17,none,276091,282434,270483,0.04418392283433703
2020-05-19,RIOT,17,none,23861,24509,23858,0.027286444798390486
2020-05-19,SDC,17,none,50909,50493,50916,-0.008307801084138533
2020-05-19,CGC,17,none,229058,230189,227394,0.012291441286929272
2020-05-19,DDOG,17,none,8527,8625,8405,0.02617489589530031
2020-05-19,BIDU,17,none,18998,18481,19378,-0.046289606770564595
2020-05-19,CZR,17,none,23936,24731,23728,0.04227073499662848
2020-05-19,HPQ,17,none,12902,12904,12702,0.015903007400409397
2020-05-19,TTWO,17,none,10022,10437,9783,0.0668506593069611
2020-05-19,CODX,17,none,34488,32882,34675,-0.051708723864455686
2020-05-19,CCL,17,none,445471,447926,444394,0.007947902086886893
2020-05-19,JPM,17,none,74301,75086,73920,0.01577380952380958
2020-05-19,AAL,17,none,523101,530288,520269,0.019257345719233765
2020-05-19,RCL,17,none,218586,219856,219004,0.0038903399024674545
